subID	modeli	name	Mp	wp	scl	nll	nllsd	success	iterations
19	2	LinearDistrb	0.539411866	NaN	9.06E-07	115.0761815	0.021627665	1	23
19	3	DN	0.540929034	0	NaN	115.0946694	0.021964773	1	19
19	4	dDNb	0.549079895	0	7.63E-06	115.07617	0.01715017	2	14
19	5	dDNd	0.539193373	0	0.126165919	115.0830816	0.018877408	1	25
20	1	McFadden	0.55195993	NaN	NaN	83.57791014	0.015899499	2	21
20	2	LinearDistrb	0.001137853	NaN	1.6913728	69.32762908	0.013633659	2	20
20	3	DN	0.551841448	9.73E-05	NaN	83.609794	0.016826955	1	24
20	4	dDNb	4.62E-07	0	1.741085693	69.34046861	0.010668567	2	19
20	5	dDNd	0.000884116	0	1.707695597	69.34123848	0.013554657	1	29
21	1	McFadden	3.416992188	NaN	NaN	248.8008672	0.026036799	2	13
21	2	LinearDistrb	0.85601902	NaN	7.63E-07	219.1760915	0.026373428	2	22
21	3	DN	0.852730028	0.005786598	NaN	219.2637584	0.031453609	2	11
21	4	dDNb	0.842895508	0	4.88E-05	219.1538355	0.023737167	2	16
21	5	dDNd	0.846070591	0	0.08625157	219.1732147	0.032212727	1	36
22	1	McFadden	1.710746765	NaN	NaN	224.974664	0.014896794	2	9
22	2	LinearDistrb	0.35282621	NaN	3.428199044	191.7439616	0.021334086	1	26
22	3	DN	1.94E-06	0.101353496	NaN	197.4878475	0.021990758	2	11
22	4	dDNb	0.291318432	0.010475218	3.441460263	191.6626427	0.026365541	1	22
22	5	dDNd	0.261147902	0.016560089	3.178327025	191.6814732	0.029342428	1	19
23	1	McFadden	0.495535589	NaN	NaN	130.3521826	0.023213357	1	23
23	2	LinearDistrb	0.495386972	NaN	2.91E-11	130.3670424	0.017989703	1	25
23	3	DN	0.494488465	0	NaN	130.350905	0.025075875	1	19
23	4	dDNb	0.497844924	0	2.91E-12	130.3586364	0.021517372	1	25
23	5	dDNd	0.497718811	0	0.056568336	130.3535407	0.02627984	2	22
24	1	McFadden	0.980539373	NaN	NaN	179.8204254	0.022180851	2	22
24	2	LinearDistrb	0.970232375	NaN	0.095087855	179.7352173	0.023195219	1	18
24	3	DN	0.940738402	0.001032327	NaN	179.8132995	0.031256702	2	19
24	4	dDNb	0.963347178	0	1.86E-09	179.8223279	0.026385123	1	23
24	5	dDNd	0.975074768	0	0.154609299	179.8036895	0.024030512	2	15
25	1	McFadden	0.671756773	NaN	NaN	165.1245075	0.027172719	1	20
25	2	LinearDistrb	0.648429076	NaN	1.86E-10	165.0285209	0.021780346	1	19
25	3	DN	0.660535336	0	NaN	165.028933	0.020172338	2	22
25	4	dDNb	0.64896965	0	7.63E-07	165.0415811	0.023790761	2	19
25	5	dDNd	0.640850067	0	0.204292393	165.0541536	0.026293662	2	19
26	1	McFadden	3.610351563	NaN	NaN	228.0460231	0.022131931	2	13
26	2	LinearDistrb	1.373196566	NaN	0.283176354	205.1427404	0.023972124	1	19
26	3	DN	1.67E-05	0.127992249	NaN	203.1679241	0.032451266	2	18
26	4	dDNb	0.00015831	0.129714584	7.63E-07	203.2164547	0.035959914	2	23
26	5	dDNd	4.89E-06	0.127815509	1.19E-07	203.1624627	0.025495976	2	19
27	1	McFadden	0.155084803	NaN	NaN	88.92729984	0.02850334	1	21
27	2	LinearDistrb	0.163673349	NaN	1.86E-09	88.8870206	0.028249113	1	19
27	3	DN	9.31E-08	0.018724623	NaN	87.01253702	0.022311281	1	19
27	4	dDNb	4.89E-06	0.018710709	1.19E-07	87.02141229	0.032052824	2	18
27	5	dDNd	9.31E-10	0.018143993	0.020689131	86.95566708	0.029390618	2	26
28	1	McFadden	0.398859355	NaN	NaN	127.3853424	0.016337019	2	22
28	2	LinearDistrb	0.299573839	NaN	0.790112698	126.3465422	0.019542401	2	21
28	3	DN	0.000724792	0.036444092	NaN	126.2697047	0.016663518	1	24
28	4	dDNb	9.01E-07	0.031064895	0.464025261	125.7392223	0.026077983	1	27
28	5	dDNd	0.000724792	0.031498718	0.431509399	125.7364147	0.01592355	2	16
29	1	McFadden	0.547227479	NaN	NaN	126.0424861	0.023593523	1	21
29	2	LinearDistrb	0.538871408	NaN	1.19E-07	126.0319527	0.023404913	2	11
29	3	DN	0.375662222	0.017246004	NaN	125.9075023	0.023504144	1	19
29	4	dDNb	0.544548205	0	2.68E-06	126.0468014	0.026630742	1	22
29	5	dDNd	0.293549061	0.026130772	0.039492321	125.9748814	0.024073939	2	15
30	1	McFadden	0.579182886	NaN	NaN	104.3601011	0.018832985	1	23
30	2	LinearDistrb	0.574262959	NaN	0.026331681	104.3235267	0.022036453	1	24
30	3	DN	1.86E-05	0.067391894	NaN	103.0489596	0.025097718	1	22
30	4	dDNb	1.67E-05	0.067779255	0.091452503	103.042764	0.022047857	2	15
30	5	dDNd	4.89E-06	0.068035936	0.109413218	103.0316789	0.018569153	2	19
31	1	McFadden	0.315861344	NaN	NaN	143.7850914	0.016108361	1	21
31	2	LinearDistrb	0.235425591	NaN	1.428769302	142.0918925	0.023259288	2	14
31	3	DN	0.071028927	0.027404997	NaN	143.6771914	0.018988062	1	21
31	4	dDNb	9.31E-10	0.024624286	1.168495688	141.8717116	0.028910196	1	20
31	5	dDNd	0.01261634	0.023659233	1.155793987	141.889706	0.021263398	2	25
32	1	McFadden	4.755590439	NaN	NaN	249.9208771	0.030315986	2	14
32	2	LinearDistrb	0.637082481	NaN	1.346909165	199.1278369	0.028387188	1	23
32	3	DN	0.705228448	0	NaN	199.999188	0.028871609	2	17
32	4	dDNb	0.033388762	0.062799307	1.624944218	198.472253	0.025242142	1	29
32	5	dDNd	1.94E-06	0.065192163	1.699594629	198.4509789	0.026254057	2	18
33	1	McFadden	1.293473363	NaN	NaN	223.3029941	0.032305047	2	16
33	2	LinearDistrb	1.083569821	NaN	2.324681827	221.5799202	0.024467374	2	11
33	3	DN	1.271945182	0	NaN	223.2828712	0.03291526	2	11
33	4	dDNb	1.096904715	4.20E-09	2.09591277	221.6886236	0.027005709	1	23
33	5	dDNd	1.071732477	0	2.31826083	221.6024294	0.035490888	2	21
34	1	McFadden	0.589618802	NaN	NaN	151.9104143	0.023876956	2	20
34	2	LinearDistrb	0.520028902	NaN	0.467071907	150.1583167	0.019780429	2	21
34	3	DN	0.000724792	0.061224365	NaN	150.8047958	0.021885044	2	11
34	4	dDNb	0.099859238	0.044826126	0.419970322	150.0035796	0.021268619	1	34
34	5	dDNd	0.291025521	0.023304201	0.464352438	150.0213955	0.019727441	1	25
35	1	McFadden	0.338060312	NaN	NaN	111.2779839	0.017478163	2	22
35	2	LinearDistrb	0.341127338	NaN	0.075407688	111.3052059	0.01899228	1	25
35	3	DN	1.67E-05	0.031089497	NaN	110.6684387	0.020148842	2	16
35	4	dDNb	1.94E-06	0.03196193	1.19E-08	110.6647705	0.021975785	2	24
35	5	dDNd	9.31E-10	0.031236086	1.86E-10	110.6647906	0.016252313	1	20
36	1	McFadden	0.829866409	NaN	NaN	153.1674944	0.050751712	1	24
36	2	LinearDistrb	0.795054156	NaN	0.188419015	152.7983361	0.074815643	1	25
36	3	DN	4.62E-07	0.077811579	NaN	150.8718808	0.112157058	1	18
36	4	dDNb	1.67E-05	0.080011177	7.63E-07	151.162111	0.082806506	1	28
36	5	dDNd	0.039741278	0.073144031	0.277781057	151.1544842	0.110618491	1	29
37	1	McFadden	0.393961042	NaN	NaN	93.0446478	0.016364516	1	23
37	2	LinearDistrb	0.396639675	NaN	1.86E-06	93.02791107	0.017347982	1	20
37	3	DN	0.2990982	0.009458066	NaN	93.04144001	0.018103609	1	23
37	4	dDNb	0.390565835	0	1.86E-10	93.03115445	0.016835468	2	20
37	5	dDNd	0.394875675	0	0.005951673	93.03516502	0.01979102	1	31
38	1	McFadden	4.516723633	NaN	NaN	251.0765592	0.023754553	2	10
38	2	LinearDistrb	0.428641364	NaN	0.175071575	182.3778801	0.049063839	1	27
38	3	DN	0.434278483	0	NaN	182.3523281	0.054653518	2	22
38	4	dDNb	0.456176758	0	0.001367188	182.4375132	0.040874963	1	21
38	5	dDNd	0.42181015	0	0.118642807	182.3073107	0.04800608	2	28
39	1	McFadden	0.623983566	NaN	NaN	112.6985073	0.019809213	2	23
39	2	LinearDistrb	0.625698468	NaN	0.003178075	112.6776604	0.018074025	1	22
39	3	DN	1.67E-05	0.100585747	NaN	112.4017084	0.022414102	2	16
39	4	dDNb	0.000724792	0.100627136	7.63E-06	112.4433288	0.019593014	2	14
39	5	dDNd	4.89E-06	0.100296021	0.040165234	112.4376329	0.021930895	2	22
40	1	McFadden	1.066885829	NaN	NaN	153.4055279	0.028205984	1	18
40	2	LinearDistrb	0.837608337	NaN	1.664495778	149.9732043	0.052775248	2	17
40	3	DN	1.077419281	0	NaN	153.4019356	0.028508479	1	22
40	4	dDNb	0.834335067	0	1.743323934	150.0414381	0.065875296	1	27
40	5	dDNd	0.84044075	0	1.88716011	150.0535566	0.061621055	2	23
41	1	McFadden	0.454488052	NaN	NaN	110.9515209	0.021831094	2	22
41	2	LinearDistrb	0.451164586	NaN	0.002499909	110.9426588	0.015836541	1	23
41	3	DN	0.452982595	5.32E-06	NaN	110.9356799	0.022026166	1	19
41	4	dDNb	0.456176758	0	0.056298828	110.9774123	0.019691743	2	15
41	5	dDNd	0.454820275	0	0.016144128	110.9556261	0.016766946	1	22
42	1	McFadden	0.976668	NaN	NaN	187.6703251	0.02149164	2	17
42	2	LinearDistrb	4.89E-06	NaN	2.084650517	176.1873248	0.024803715	2	16
42	3	DN	0.985462562	4.30E-07	NaN	187.6405485	0.022966225	1	21
42	4	dDNb	0.047288019	0.00016559	2.079449818	176.170919	0.023785053	1	29
42	5	dDNd	0.010708155	1.36E-08	2.151272878	176.1857458	0.022172938	1	21
43	1	McFadden	0.481794419	NaN	NaN	124.2994293	0.042037547	1	20
43	2	LinearDistrb	0.449818751	NaN	0.611834724	123.8163759	0.035764835	1	25
43	3	DN	0.477118033	0	NaN	124.3202002	0.042400321	1	21
43	4	dDNb	0.457215309	0	0.647988987	123.8579545	0.039334592	2	23
43	5	dDNd	0.450177635	0	0.579763141	123.8470439	0.034559155	1	34
44	1	McFadden	1.851041356	NaN	NaN	263.072871	0.03013759	2	16
44	2	LinearDistrb	0.088907242	NaN	3.999999881	232.4591035	0.028891736	2	17
44	3	DN	9.31E-10	0.389409453	NaN	260.5312799	0.029162281	2	19
44	4	dDNb	0.014502632	0.015429531	3.999207944	231.3098197	0.02811269	1	24
44	5	dDNd	0.025280672	0.014666474	3.999905009	231.4376975	0.027617062	1	32
45	1	McFadden	14.57587117	NaN	NaN	274.0154315	0.029897196	1	25
45	2	LinearDistrb	15.59076249	NaN	2.056399599	274.0292631	0.027418969	2	25
45	3	DN	0.000523518	1.574655786	NaN	273.9403499	0.031562197	2	20
45	4	dDNb	0.005106548	1.410649064	3.999983987	273.9589661	0.027436577	2	14
45	5	dDNd	0.00015831	1.441229248	1.880767441	273.9999309	0.027966153	1	20
46	1	McFadden	0.716457811	NaN	NaN	220.124385	0.032718145	1	19
46	2	LinearDistrb	0.642034296	NaN	0.87320669	219.7745383	0.03127525	1	25
46	3	DN	0.705988602	0	NaN	220.098552	0.025376562	1	27
46	4	dDNb	0.658599854	0	0.84427948	219.7853211	0.028746206	2	14
46	5	dDNd	0.660110474	0	0.657209778	219.7905484	0.037962743	2	14
47	1	McFadden	0.221883856	NaN	NaN	143.1915968	0.014228469	2	22
47	2	LinearDistrb	0.22419456	NaN	3.05E-06	143.2159847	0.02125625	1	33
47	3	DN	0.062202178	0.017254107	NaN	143.1425248	0.020160683	1	27
47	4	dDNb	0.002990723	0.023413086	4.88E-05	143.130356	0.020651341	2	26
47	5	dDNd	0.02843523	0.020874476	1.19E-07	143.1327762	0.021483808	1	21
48	1	McFadden	6.099853516	NaN	NaN	263.7084449	0.027792723	2	10
48	2	LinearDistrb	0.389851093	NaN	1.170574284	207.4613822	0.023466949	2	17
48	3	DN	4.89E-06	0.197593141	NaN	202.4255009	0.021828237	2	11
48	4	dDNb	4.70E-08	0.195229494	2.91E-12	202.3990537	0.023753452	1	24
48	5	dDNd	2.11E-10	0.19160957	0.506633169	202.3416956	0.028150895	1	31
49	1	McFadden	0.383549609	NaN	NaN	73.14320538	0.018400674	1	19
49	2	LinearDistrb	0.379773162	NaN	1.19E-08	73.13966493	0.015176753	2	18
49	3	DN	1.67E-05	0.038376045	NaN	71.62036504	0.015101543	2	18
49	4	dDNb	9.31E-10	0.037730218	1.86E-10	71.62072139	0.018167311	1	28
49	5	dDNd	0.000724792	0.037480164	7.63E-06	71.62624693	0.013586088	2	18
50	1	McFadden	4.40772295	NaN	NaN	251.9103892	0.026246421	2	13
50	2	LinearDistrb	0.872918576	NaN	1.86E-10	218.276492	0.024575276	2	20
50	3	DN	0.000724792	0.144003296	NaN	216.840627	0.025711262	2	11
50	4	dDNb	1.67E-05	0.145339108	7.63E-07	216.8711289	0.021477342	2	27
50	5	dDNd	0.00015831	0.143172836	7.63E-07	216.847487	0.022706498	1	19
51	1	McFadden	1.97244027	NaN	NaN	190.6178765	0.029336071	1	20
51	2	LinearDistrb	2.010227203	NaN	7.63E-07	190.6166306	0.021016679	2	11
51	3	DN	1.97929709	2.91E-05	NaN	190.6180268	0.030203147	1	18
51	4	dDNb	2.007583618	0	7.63E-06	190.5864875	0.037349795	1	24
51	5	dDNd	2.021238208	0	0.007031369	190.6346978	0.028140412	2	17
52	1	McFadden	0.789554696	NaN	NaN	191.9673563	0.021884111	1	20
52	2	LinearDistrb	0.768447863	NaN	1.86E-09	191.9382126	0.025521077	1	20
52	3	DN	0.017102455	0.101980297	NaN	191.2594737	0.030368116	1	22
52	4	dDNb	0.000232345	0.100404237	5.79E-07	191.271843	0.031822153	1	21
52	5	dDNd	1.94E-06	0.102729654	1.19E-08	191.2443689	0.030027165	2	24
53	1	McFadden	0.082423097	NaN	NaN	65.59158843	0.015863	1	23
53	2	LinearDistrb	0.081879318	NaN	0.019219917	65.56898278	0.016534805	2	23
53	3	DN	0.081916322	0	NaN	65.59503542	0.015439268	1	17
53	4	dDNb	0.08265233	0	0.029593897	65.59847819	0.014387233	1	25
53	5	dDNd	0.083124399	0	0.038739586	65.58332547	0.015051382	2	22
54	1	McFadden	0.425282875	NaN	NaN	82.28944232	0.016023913	1	19
54	2	LinearDistrb	0.344907886	NaN	0.594715538	81.40161141	0.01704155	2	27
54	3	DN	0.429425947	0	NaN	82.29835456	0.013432737	2	23
54	4	dDNb	0.339626053	0	0.603753278	81.40238411	0.016854428	1	20
54	5	dDNd	0.1289691	0.021804943	0.577651987	81.4024572	0.020187774	1	28
55	1	McFadden	1.212537169	NaN	NaN	192.5949578	0.02438555	2	9
55	2	LinearDistrb	1.180158423	NaN	6.33E-07	192.5869772	0.030295943	1	21
55	3	DN	9.31E-10	0.122004169	NaN	189.5393833	0.023335416	1	22
55	4	dDNb	0.000418053	0.121728849	2.97E-05	189.575194	0.029180476	1	21
55	5	dDNd	0.00015831	0.12383194	7.63E-07	189.598754	0.037884116	2	17
56	1	McFadden	5.056203842	NaN	NaN	263.2539493	0.030670538	2	14
56	2	LinearDistrb	0.541526794	NaN	7.63E-07	224.7124127	0.030761384	2	27
56	3	DN	1.67E-05	0.120940685	NaN	224.1626343	0.026001357	2	18
56	4	dDNb	1.67E-05	0.12230854	7.63E-07	224.1063364	0.024682942	2	23
56	5	dDNd	0.000271348	0.123111627	0.058139169	224.1067598	0.0268575	1	24
57	1	McFadden	0.374920777	NaN	NaN	133.2709383	0.056637019	2	20
57	2	LinearDistrb	0.343635559	NaN	0.960350037	133.1795711	0.029980828	1	20
57	3	DN	0.384704264	0	NaN	133.3397909	0.05256414	2	21
57	4	dDNb	0.322392464	0.0004426	0.9266366	133.1296734	0.038545576	2	15
57	5	dDNd	0.312195778	0	1.150809193	133.1405575	0.039022026	2	16
58	1	McFadden	1.072642742	NaN	NaN	142.1857292	0.022585511	1	23
58	2	LinearDistrb	0.81702094	NaN	1.354863842	141.3885191	0.027077802	1	30
58	3	DN	1.061156511	0	NaN	142.144624	0.020515553	2	19
58	4	dDNb	0.858855761	0	1.197881363	141.3543952	0.018298969	2	30
58	5	dDNd	0.909623415	0	1.083121267	141.3752514	0.02075561	1	24
59	1	McFadden	0.450596573	NaN	NaN	152.9212088	0.020582843	2	19
59	2	LinearDistrb	0.271673179	NaN	1.523340249	150.3097803	0.024402353	1	32
59	3	DN	0.027090607	0.064118438	NaN	152.5409761	0.020194166	2	20
59	4	dDNb	0.225540834	0.010860388	1.388756509	150.3118677	0.018209103	2	21
59	5	dDNd	0.271994914	0	1.4996442	150.3133818	0.020454194	2	22
60	1	McFadden	0.398206711	NaN	NaN	104.6393565	0.021675785	2	16
60	2	LinearDistrb	0.400661469	NaN	7.63E-07	104.6560692	0.019834532	2	16
60	3	DN	4.89E-06	0.045141721	NaN	102.2014914	0.023527816	2	17
60	4	dDNb	1.94E-06	0.046232325	1.19E-08	102.1754821	0.018090151	1	27
60	5	dDNd	3.09E-11	0.045422107	2.91E-12	102.1763222	0.016294889	1	20
61	1	McFadden	0.659503625	NaN	NaN	156.7981503	0.03804474	2	19
61	2	LinearDistrb	0.657856345	NaN	0.687124348	156.7856814	0.028596673	2	20
61	3	DN	0.675147343	0	NaN	156.8264449	0.03042404	1	18
61	4	dDNb	0.673375607	0	0.014199734	156.8282899	0.042703656	1	26
61	5	dDNd	0.666427344	0	0.523389113	156.7475962	0.033872928	2	18
62	1	McFadden	0.398244983	NaN	NaN	114.2226372	0.020368169	1	19
62	2	LinearDistrb	0.173627039	NaN	1.228617132	111.3797651	0.018717607	1	20
62	3	DN	0.410544805	0	NaN	114.236418	0.01836662	1	20
62	4	dDNb	0.163601127	0	1.25585908	111.3744874	0.019874177	1	25
62	5	dDNd	0.18377601	0	1.205534767	111.3666505	0.018352404	1	20
63	1	McFadden	0.722494644	NaN	NaN	126.1412091	0.024708465	1	22
63	2	LinearDistrb	0.726686925	NaN	0.040044481	126.1371097	0.022923422	2	17
63	3	DN	0.732809067	0	NaN	126.1474006	0.01916055	2	16
63	4	dDNb	0.719148624	0	0.000105462	126.1702494	0.022139009	1	22
63	5	dDNd	0.73351717	0	1.19E-07	126.15813	0.022166527	2	18
64	1	McFadden	1.484795172	NaN	NaN	226.2829505	0.023679303	1	21
64	2	LinearDistrb	1.230101079	NaN	3.999999988	212.1973097	0.025562236	2	19
64	3	DN	1.417511783	0	NaN	226.3753768	0.033903303	1	21
64	4	dDNb	1.307436581	0	4	210.5086711	0.024361525	2	27
64	5	dDNd	1.224984841	0	3.999999394	212.1903808	0.024917876	1	23
65	1	McFadden	0.98958825	NaN	NaN	166.6558224	0.021349433	1	22
65	2	LinearDistrb	0.917093409	NaN	1.05416876	166.0732906	0.031862145	1	28
65	3	DN	0.197303271	0.081060344	NaN	166.3499374	0.016521189	2	26
65	4	dDNb	4.89E-06	0.071619964	1.724127936	164.3098818	0.025341254	2	15
65	5	dDNd	8.41E-12	0.070938019	1.778145658	164.3067647	0.024932984	1	25
66	1	McFadden	0.715848543	NaN	NaN	141.8822336	0.027789483	2	14
66	2	LinearDistrb	0.722990036	NaN	0.203258133	141.8179852	0.027304096	2	15
66	3	DN	1.67E-05	0.074585152	NaN	141.527568	0.024309618	2	18
66	4	dDNb	3.09E-11	0.065193684	0.630545825	140.9902161	0.030652125	2	22
66	5	dDNd	4.89E-06	0.066683269	0.552493334	140.9849518	0.023889314	2	19
67	1	McFadden	0.250623859	NaN	NaN	71.42496329	0.044454875	1	19
67	2	LinearDistrb	0.162306169	NaN	0.772822105	68.42033265	0.036556102	2	31
67	3	DN	0.0422497	0.116255039	NaN	58.62645626	0.017489774	2	20
67	4	dDNb	0.04648006	0.113231105	1.19E-08	58.62276842	0.018521022	2	27
67	5	dDNd	0.042398233	0.114285089	2.91E-12	58.61759314	0.020333349	1	22
68	1	McFadden	1.361526689	NaN	NaN	203.339482	0.03194549	2	18
68	2	LinearDistrb	1.345932007	NaN	7.63E-06	203.2727956	0.025207796	2	17
68	3	DN	1.317539098	0	NaN	203.3019028	0.033835934	1	19
68	4	dDNb	1.344024156	0	1.37E-05	203.2543147	0.031717135	2	22
68	5	dDNd	1.364059448	0	7.63E-06	203.3221658	0.031516871	2	14
69	1	McFadden	0.3756551	NaN	NaN	95.07237374	0.019408774	2	20
